sample_id,timestamp,species,behavior,latitude,longitude,temperature,weather,vegetation_type,time_of_day,animal_id,previous_latitude,previous_longitude,previous_timestamp,distance_km,time_diff_hours,speed_kmh,speed_risk,distance_risk,anomaly_risk,weather_risk,habitat_risk,behavior_risk,risk_score,risk_level,conservation_priority,risk_reason
S0081,2025-05-14 01:24:00,Tiger,Socializing,24.4159,78.61282,21.4,Rainy,Desert,Afternoon,TIG_003,24.6251,78.63581,2025-05-12 10:40:00,23.377961361322345,38.733333333333334,0.6035618251632275,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0259,2025-05-20 02:42:00,Tiger,Socializing,24.66651,78.58157,23.8,Windy,Forest,Morning,TIG_003,24.4159,78.61282,2025-05-14 01:24:00,28.045261199695545,145.3,0.19301625051407806,0,0,0,5,3,1,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0435,2025-05-23 09:40:00,Tiger,Alert,24.41445,78.31398,28.2,Rainy,Savanna,Morning,TIG_003,24.66651,78.58157,2025-05-20 02:42:00,38.96369703944845,78.96666666666667,0.493419548832188,0,0,0,5,2,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0936,2025-05-24 19:24:00,Tiger,Grazing,24.46155,78.65836,20.6,Windy,Forest,Afternoon,TIG_003,24.41445,78.31398,2025-05-23 09:40:00,35.25377500294474,33.733333333333334,1.0450723815102196,20,0,0,5,3,1,29,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0230,2025-05-27 15:37:00,Tiger,Socializing,24.65178,78.31744,33.6,Foggy,Forest,Evening,TIG_003,24.46155,78.65836,2025-05-24 19:24:00,40.4510213206292,68.21666666666667,0.5929785681010877,0,20,0,8,3,1,32,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0943,2025-05-30 21:52:00,Tiger,Resting,24.40188,78.34812,31.2,Windy,Forest,Night,TIG_003,24.65178,78.31744,2025-05-27 15:37:00,27.960398943823428,78.25,0.35732139225333454,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0727,2025-05-02 16:11:00,Tiger,Resting,24.49786,78.52551,32.7,Rainy,Wetland,Morning,TIG_004,,,,0.0,,0.0,0,0,0,5,5,0,10,Low,Normal,"Environmental condition, Habitat factor"
S0781,2025-05-06 02:19:00,Tiger,Resting,24.4472,78.50019,22.6,Sunny,Grassland,Morning,TIG_004,24.49786,78.52551,2025-05-02 16:11:00,6.188593706649437,82.13333333333334,0.07534813766212788,0,0,0,0,1,0,1,Low,Normal,Habitat factor
S0096,2025-05-08 15:27:00,Tiger,Playing,24.45701,78.66426,28.2,Cloudy,Savanna,Evening,TIG_004,24.4472,78.50019,2025-05-06 02:19:00,16.643210419375123,61.13333333333333,0.2722444452460489,0,0,0,2,2,2,6,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0832,2025-05-10 08:01:00,Tiger,Grazing,24.34047,78.30985,26.9,Windy,Grassland,Night,TIG_004,24.45701,78.66426,2025-05-08 15:27:00,38.15696979742547,40.56666666666667,0.940599091144424,20,0,0,5,1,1,27,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0878,2025-05-12 18:14:00,Tiger,Alert,24.66973,78.50738,21.5,Cloudy,Desert,Morning,TIG_004,24.34047,78.30985,2025-05-10 08:01:00,41.71181158319289,58.21666666666667,0.7164926123651799,0,20,0,2,1,4,27,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0751,2025-05-14 18:51:00,Tiger,Alert,24.67375,78.48587,33.5,Foggy,Savanna,Night,TIG_004,24.66973,78.50738,2025-05-12 18:14:00,2.218955393009137,48.61666666666667,0.04564186615719857,0,0,0,8,2,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0625,2025-05-20 07:04:00,Tiger,Grazing,24.6584,78.61935,22.5,Cloudy,Grassland,Night,TIG_004,24.67375,78.48587,2025-05-14 18:51:00,13.595586455353667,132.21666666666667,0.10282808361543173,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0937,2025-05-23 12:35:00,Tiger,Alert,24.41952,78.63851,31.5,Windy,Desert,Night,TIG_004,24.6584,78.61935,2025-05-20 07:04:00,26.632853836158528,77.51666666666667,0.34357583964083244,0,0,0,5,1,4,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0199,2025-05-24 22:24:00,Tiger,Running,24.65839,78.31181,26.9,Foggy,Desert,Afternoon,TIG_004,24.41952,78.63851,2025-05-23 12:35:00,42.39747674258268,33.81666666666667,1.2537449997806607,20,20,0,8,1,5,54,High,High Priority,"High movement speed, Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0739,2025-05-27 23:45:00,Tiger,Socializing,24.52125,78.60159,20.0,Cloudy,Grassland,Afternoon,TIG_004,24.65839,78.31181,2025-05-24 22:24:00,33.030598598397454,73.35,0.45031490931693874,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0860,2025-05-31 00:36:00,Tiger,Running,24.32113,78.69895,21.8,Sunny,Forest,Night,TIG_004,24.52125,78.60159,2025-05-27 23:45:00,24.33789890781324,72.85,0.3340823460235174,0,0,0,0,3,5,8,Low,Normal,"Habitat factor, Active/risk behavior"
S0810,2025-05-02 20:00:00,Tiger,Resting,24.30693,78.59213,32.9,Rainy,Forest,Morning,TIG_005,,,,0.0,,0.0,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0457,2025-05-06 11:45:00,Tiger,Socializing,24.48604,78.56427,30.7,Windy,Savanna,Afternoon,TIG_005,24.30693,78.59213,2025-05-02 20:00:00,20.114958628836153,87.75,0.22923029776451456,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0586,2025-05-08 16:04:00,Tiger,Playing,24.58598,78.35062,32.5,Rainy,Desert,Afternoon,TIG_005,24.48604,78.56427,2025-05-06 11:45:00,24.301324834022186,52.31666666666667,0.4645044568465534,0,0,0,5,1,2,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0567,2025-05-10 10:27:00,Tiger,Alert,24.57483,78.62571,34.9,Cloudy,Wetland,Night,TIG_005,24.58598,78.35062,2025-05-08 16:04:00,27.844235951977083,42.38333333333333,0.6569619178602536,0,0,0,2,5,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0206,2025-05-12 19:26:00,Tiger,Resting,24.32424,78.38911,28.8,Rainy,Forest,Morning,TIG_005,24.57483,78.62571,2025-05-10 10:27:00,36.74233192314443,56.983333333333334,0.6447908497773225,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0695,2025-05-14 19:24:00,Tiger,Playing,24.59951,78.31811,30.5,Sunny,Grassland,Evening,TIG_005,24.32424,78.38911,2025-05-12 19:26:00,31.44088149191193,47.96666666666667,0.6554735543831535,0,0,0,0,1,2,3,Low,Normal,"Habitat factor, Active/risk behavior"
S0155,2025-05-20 16:36:00,Tiger,Running,24.54666,78.31678,20.3,Windy,Forest,Morning,TIG_005,24.59951,78.31811,2025-05-14 19:24:00,5.878190723561932,141.2,0.04163024591757743,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0241,2025-05-23 12:44:00,Tiger,Grazing,24.53927,78.60505,20.2,Cloudy,Wetland,Evening,TIG_005,24.54666,78.31678,2025-05-20 16:36:00,29.169640779868523,68.13333333333334,0.4281258431487552,0,0,0,2,5,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0885,2025-05-25 13:38:00,Tiger,Hunting,24.57939,78.56065,32.0,Sunny,Desert,Afternoon,TIG_005,24.53927,78.60505,2025-05-23 12:44:00,6.329733014363112,48.9,0.129442392931761,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0426,2025-05-28 01:24:00,Tiger,Running,24.59538,78.64494,26.0,Windy,Savanna,Morning,TIG_005,24.57939,78.56065,2025-05-25 13:38:00,8.706270584820814,59.766666666666666,0.14567100811189315,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0323,2025-05-31 03:47:00,Tiger,Socializing,24.35973,78.66329,23.8,Sunny,Grassland,Afternoon,TIG_005,24.59538,78.64494,2025-05-28 01:24:00,26.26880712958137,74.38333333333334,0.35315447631075103,0,0,0,0,1,1,2,Low,Normal,"Habitat factor, Active/risk behavior"
S0541,2025-05-02 22:15:00,Tiger,Grazing,24.58625,78.57866,27.9,Cloudy,Grassland,Evening,TIG_006,,,,0.0,,0.0,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0683,2025-05-06 12:50:00,Tiger,Running,24.56111,78.4464,30.5,Rainy,Wetland,Afternoon,TIG_006,24.58625,78.57866,2025-05-02 22:15:00,13.663635218593331,86.58333333333333,0.15780906893466792,0,0,0,5,5,5,15,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0630,2025-05-08 22:29:00,Tiger,Playing,24.40626,78.68232,33.8,Sunny,Desert,Morning,TIG_006,24.56111,78.4464,2025-05-06 12:50:00,29.43560842548731,57.65,0.5105916465826073,0,0,0,0,1,2,3,Low,Normal,"Habitat factor, Active/risk behavior"
S0616,2025-05-10 20:29:00,Tiger,Resting,24.42112,78.65373,34.6,Sunny,Wetland,Morning,TIG_006,24.40626,78.68232,2025-05-08 22:29:00,3.333194976994119,46.0,0.07246076036943737,0,0,0,0,5,0,5,Low,Normal,Habitat factor
S0614,2025-05-12 20:06:00,Tiger,Grazing,24.41643,78.49055,30.7,Rainy,Savanna,Night,TIG_006,24.42112,78.65373,2025-05-10 20:29:00,16.529932537265633,47.61666666666667,0.3471459405796073,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0012,2025-05-15 21:41:00,Tiger,Grazing,24.36735,78.32164,34.9,Sunny,Savanna,Night,TIG_006,24.41643,78.49055,2025-05-12 20:06:00,17.95499301227926,73.58333333333333,0.24400896505928782,0,0,0,0,2,1,3,Low,Normal,"Habitat factor, Active/risk behavior"
S0841,2025-05-20 18:49:00,Tiger,Alert,24.42907,78.50354,26.1,Rainy,Savanna,Evening,TIG_006,24.36735,78.32164,2025-05-15 21:41:00,19.6570374061564,117.13333333333334,0.16781762156650312,0,0,0,5,2,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0286,2025-05-23 14:59:00,Tiger,Alert,24.57648,78.69389,19.8,Rainy,Forest,Morning,TIG_006,24.42907,78.50354,2025-05-20 18:49:00,25.290539136158532,68.16666666666667,0.3710103540756753,0,0,0,5,3,4,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0760,2025-05-25 16:43:00,Tiger,Socializing,24.57896,78.31668,29.1,Foggy,Forest,Evening,TIG_006,24.57648,78.69389,2025-05-23 14:59:00,38.144623973361334,49.733333333333334,0.7669830557646381,0,0,0,8,3,1,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0109,2025-05-28 19:23:00,Tiger,Hunting,24.40148,78.43216,33.6,Rainy,Desert,Afternoon,TIG_006,24.57896,78.31668,2025-05-25 16:43:00,22.935055080632136,74.66666666666667,0.30716591625846607,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0455,2025-05-04 09:24:00,Tiger,Playing,24.34251,78.33979,21.6,Windy,Wetland,Morning,TIG_007,,,,0.0,,0.0,0,0,0,5,5,2,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0162,2025-05-07 02:14:00,Tiger,Grazing,24.53675,78.49935,23.3,Windy,Desert,Night,TIG_007,24.34251,78.33979,2025-05-04 09:24:00,26.97032858715272,64.83333333333333,0.4159947854059546,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0221,2025-05-09 01:44:00,Tiger,Alert,24.5126,78.57895,22.5,Rainy,Wetland,Evening,TIG_007,24.53675,78.49935,2025-05-07 02:14:00,8.488543462799521,47.5,0.17870617816420045,0,0,0,5,5,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0297,2025-05-11 00:23:00,Tiger,Alert,24.47411,78.64019,30.2,Cloudy,Savanna,Evening,TIG_007,24.5126,78.57895,2025-05-09 01:44:00,7.53110548419374,46.65,0.16143848840715413,0,0,0,2,2,4,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0254,2025-05-12 21:18:00,Tiger,Alert,24.34285,78.52132,33.4,Rainy,Forest,Morning,TIG_007,24.47411,78.64019,2025-05-11 00:23:00,18.9182767623,44.916666666666664,0.4211861245781076,0,0,0,5,3,4,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0888,2025-05-17 14:15:00,Tiger,Playing,24.61584,78.48872,24.6,Rainy,Forest,Morning,TIG_007,24.34285,78.52132,2025-05-12 21:18:00,30.533856176638146,112.95,0.27033073197554797,0,0,0,5,3,2,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0857,2025-05-21 00:15:00,Tiger,Alert,24.37254,78.58717,32.0,Sunny,Desert,Morning,TIG_007,24.61584,78.48872,2025-05-17 14:15:00,28.829567434945744,82.0,0.35158009067007007,0,0,0,0,1,4,5,Low,Normal,"Habitat factor, Active/risk behavior"
S0746,2025-05-23 15:06:00,Tiger,Resting,24.52171,78.56853,27.8,Windy,Savanna,Night,TIG_007,24.37254,78.58717,2025-05-21 00:15:00,16.693920997771357,62.85,0.2656152903384464,0,0,0,5,2,0,7,Low,Normal,"Environmental condition, Habitat factor"
S0656,2025-05-25 22:38:00,Tiger,Running,24.68363,78.49414,20.7,Sunny,Grassland,Morning,TIG_007,24.52171,78.56853,2025-05-23 15:06:00,19.51234783667729,55.53333333333333,0.3513628061826643,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0245,2025-05-28 20:55:00,Tiger,Socializing,24.38905,78.64025,32.7,Windy,Desert,Afternoon,TIG_007,24.68363,78.49414,2025-05-25 22:38:00,35.935745538381454,70.28333333333333,0.5112982528581663,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0214,2025-05-04 09:49:00,Tiger,Running,24.3304,78.48899,29.6,Cloudy,Desert,Night,TIG_008,,,,0.0,,0.0,0,0,0,2,1,5,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0497,2025-05-07 07:33:00,Tiger,Hunting,24.69627,78.5236,34.2,Windy,Forest,Evening,TIG_008,24.3304,78.48899,2025-05-04 09:49:00,40.83329914092606,69.73333333333333,0.5855635632063966,0,20,0,5,3,5,33,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0697,2025-05-09 02:28:00,Tiger,Resting,24.42686,78.30925,21.3,Rainy,Grassland,Night,TIG_008,24.69627,78.5236,2025-05-07 07:33:00,36.97777414402308,42.916666666666664,0.861618038307334,20,0,0,5,1,0,26,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor"
S0780,2025-05-11 00:36:00,Tiger,Socializing,24.54143,78.67668,19.8,Sunny,Desert,Afternoon,TIG_008,24.42686,78.30925,2025-05-09 02:28:00,39.3042703306022,46.13333333333333,0.8519711776864639,20,0,0,0,1,1,22,Low,Normal,"High movement speed, Habitat factor, Active/risk behavior"
S0680,2025-05-13 08:23:00,Tiger,Hunting,24.32924,78.38996,21.7,Windy,Forest,Evening,TIG_008,24.54143,78.67668,2025-05-11 00:36:00,37.406037328337675,55.78333333333333,0.6705593784583987,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0121,2025-05-18 09:52:00,Tiger,Socializing,24.38321,78.31991,30.0,Rainy,Savanna,Evening,TIG_008,24.32924,78.38996,2025-05-13 08:23:00,9.293378966941038,121.48333333333333,0.07649920949601623,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0261,2025-05-21 07:54:00,Tiger,Grazing,24.5989,78.33393,26.8,Rainy,Grassland,Morning,TIG_008,24.38321,78.31991,2025-05-18 09:52:00,24.025556342828462,70.03333333333333,0.34305887210131075,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0326,2025-05-24 01:28:00,Tiger,Socializing,24.35397,78.34763,28.7,Sunny,Desert,Evening,TIG_008,24.5989,78.33393,2025-05-21 07:54:00,27.27024135474141,65.56666666666666,0.4159162382522839,0,0,0,0,1,1,2,Low,Normal,"Habitat factor, Active/risk behavior"
S0793,2025-05-26 02:52:00,Tiger,Playing,24.55017,78.67963,18.6,Windy,Grassland,Afternoon,TIG_008,24.35397,78.34763,2025-05-24 01:28:00,40.06606654287487,49.4,0.8110539786007059,20,20,0,5,1,2,48,Moderate,Monitor,"High movement speed, Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0447,2025-05-29 01:52:00,Tiger,Running,24.52927,78.43408,33.4,Windy,Desert,Afternoon,TIG_008,24.55017,78.67963,2025-05-26 02:52:00,24.946131834385973,71.0,0.351353969498394,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0192,2025-05-04 16:42:00,Tiger,Resting,24.59045,78.68368,24.4,Cloudy,Grassland,Afternoon,TIG_009,,,,0.0,,0.0,0,0,0,2,1,0,3,Low,Normal,"Environmental condition, Habitat factor"
S0684,2025-05-07 22:14:00,Tiger,Alert,24.38594,78.56883,18.6,Sunny,Desert,Afternoon,TIG_009,24.59045,78.68368,2025-05-04 16:42:00,25.538188287794206,77.53333333333333,0.3293833399113612,0,0,0,0,1,4,5,Low,Normal,"Habitat factor, Active/risk behavior"
S0901,2025-05-09 04:04:00,Tiger,Hunting,24.6074,78.44985,28.3,Rainy,Desert,Evening,TIG_009,24.38594,78.56883,2025-05-07 22:14:00,27.410601117899134,29.833333333333332,0.9187910989239934,20,0,0,5,1,5,31,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0980,2025-05-11 02:28:00,Tiger,Hunting,24.67952,78.39291,20.1,Cloudy,Wetland,Morning,TIG_009,24.6074,78.44985,2025-05-09 04:04:00,9.870553223938234,46.4,0.21272744017108264,0,0,0,2,5,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0784,2025-05-13 11:52:00,Tiger,Grazing,24.45226,78.60299,24.2,Sunny,Wetland,Afternoon,TIG_009,24.67952,78.39291,2025-05-11 02:28:00,33.01433529190999,57.4,0.5751626357475608,0,0,0,0,5,1,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0555,2025-05-18 10:32:00,Tiger,Playing,24.64727,78.32216,34.0,Windy,Wetland,Night,TIG_009,24.45226,78.60299,2025-05-13 11:52:00,35.73494096173309,118.66666666666667,0.30113714293595295,0,0,0,5,5,2,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0854,2025-05-21 13:49:00,Tiger,Hunting,24.68973,78.68367,18.2,Rainy,Forest,Morning,TIG_009,24.64727,78.32216,2025-05-18 10:32:00,36.83334612497566,75.28333333333333,0.48926295494765104,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0668,2025-05-24 06:47:00,Tiger,Resting,24.60268,78.67272,24.7,Rainy,Grassland,Morning,TIG_009,24.68973,78.68367,2025-05-21 13:49:00,9.742575510703665,64.96666666666667,0.14996268102673677,0,0,0,5,1,0,6,Low,Normal,"Environmental condition, Habitat factor"
S0282,2025-05-26 09:35:00,Tiger,Running,24.61427,78.39041,20.3,Sunny,Desert,Night,TIG_009,24.60268,78.67272,2025-05-24 06:47:00,28.56937440191112,50.8,0.5623892598801402,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0782,2025-05-29 03:06:00,Tiger,Socializing,24.36174,78.41001,21.3,Windy,Savanna,Morning,TIG_009,24.61427,78.39041,2025-05-26 09:35:00,28.150013407874383,65.51666666666667,0.4296618683471033,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0132,2025-05-05 06:22:00,Tiger,Alert,24.38625,78.40005,30.3,Sunny,Forest,Morning,TIG_010,,,,0.0,,0.0,0,0,0,0,3,4,7,Low,Normal,"Habitat factor, Active/risk behavior"
S0010,2025-05-08 00:46:00,Tiger,Resting,24.30046,78.51473,30.5,Rainy,Wetland,Evening,TIG_010,24.38625,78.40005,2025-05-05 06:22:00,15.032642747843857,66.4,0.22639522210608218,0,0,0,5,5,0,10,Low,Normal,"Environmental condition, Habitat factor"
S0006,2025-05-09 09:08:00,Tiger,Socializing,24.38303,78.38407,23.7,Windy,Grassland,Evening,TIG_010,24.30046,78.51473,2025-05-08 00:46:00,16.10962814046971,32.36666666666667,0.4977228055757892,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0130,2025-05-11 23:41:00,Tiger,Hunting,24.53244,78.30551,31.9,Windy,Wetland,Morning,TIG_010,24.38303,78.38407,2025-05-09 09:08:00,18.41849388411732,62.55,0.2944603338787741,0,0,0,5,5,5,15,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0343,2025-05-13 13:46:00,Tiger,Hunting,24.49018,78.49691,33.6,Cloudy,Forest,Evening,TIG_010,24.53244,78.30551,2025-05-11 23:41:00,19.926689944011216,38.083333333333336,0.5232391232563119,0,0,0,2,3,5,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0370,2025-05-18 23:55:00,Tiger,Playing,24.36157,78.55242,21.6,Cloudy,Grassland,Afternoon,TIG_010,24.49018,78.49691,2025-05-13 13:46:00,15.365430070503482,130.15,0.11805939354977704,0,0,0,2,1,2,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0468,2025-05-21 19:40:00,Tiger,Grazing,24.63372,78.49975,18.4,Sunny,Wetland,Evening,TIG_010,24.36157,78.55242,2025-05-18 23:55:00,30.72739810024283,67.75,0.45354093136889784,0,0,0,0,5,1,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0232,2025-05-24 08:33:00,Tiger,Grazing,24.40328,78.59997,25.9,Cloudy,Desert,Evening,TIG_010,24.63372,78.49975,2025-05-21 19:40:00,27.556807463915717,60.88333333333333,0.4526166021995464,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0072,2025-05-26 19:04:00,Tiger,Playing,24.49424,78.41485,27.1,Cloudy,Grassland,Evening,TIG_010,24.40328,78.59997,2025-05-24 08:33:00,21.294018946325465,58.516666666666666,0.36389664960966334,0,0,0,2,1,2,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0421,2025-05-29 08:42:00,Tiger,Playing,24.55857,78.63537,32.4,Foggy,Forest,Night,TIG_010,24.49424,78.41485,2025-05-26 19:04:00,23.426984183759895,61.63333333333333,0.3801025016294196,0,0,0,8,3,2,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0994,2025-05-01 06:13:00,Wolf,Hunting,24.57001,78.48681,31.8,Foggy,Grassland,Afternoon,WOL_001,,,,0.0,,0.0,0,0,0,8,1,5,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0265,2025-05-04 01:49:00,Wolf,Alert,24.56593,78.32164,19.2,Windy,Wetland,Morning,WOL_001,24.57001,78.48681,2025-05-01 06:13:00,16.709520764662415,67.6,0.24718225983228426,0,0,0,5,5,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
